./demos/calibration/handeye/img_00.png,-0.9992851756202117,0.018536184730076045,-0.032947650012326,0,0.01829801807605727,0.9998043304134536,0.007515545289161043,0,0.03308051269509756,0.0069072962986718,-0.9994288213463085,0,0.014676,-1.140368,0.480865,1
./demos/calibration/handeye/img_01.png,-0.9068671395894194,0.018535102680032615,0.42100883732000877,0,0.01972394680031252,0.9998042921519503,-0.001530789716583943,0,-0.4209548159310253,0.0069157330181699,-0.9070552439522626,0,0.321957,-1.140366,0.528471,1
./demos/calibration/handeye/img_02.png,-0.9068671475991524,0.18648746386104206,0.3779079285064733,0,0.019723906147014747,0.9145562432542563,-0.40397753087389066,0,-0.42095480058039597,-0.3589001306036793,-0.8330592728737739,0,0.396154,-0.850796,0.528471,1
./demos/calibration/handeye/img_03.png,-0.9997163218821575,-0.005156850694012007,0.023252583799007603,0,-0.013104386649453141,0.9343185388403762,-0.3561981794306728,0,-0.01988845929054931,-0.35640184465025404,-0.9341210704812007,0,0.034297,-0.881275,0.528471,1
./demos/calibration/handeye/img_04.png,-0.9255487883269978,-0.0051501827199786215,-0.3785933386159572,0,0.13046216116380427,0.9343376310629238,-0.33165164809509506,0,0.35544206972570863,-0.35635188619912483,-0.8641031583505699,0,-0.286473,-0.881265,0.528466,1
./demos/calibration/handeye/img_05.png,-0.8374858388516128,0.00673917273294581,-0.5464174716037964,0,0.08511728359737711,0.9893283146862836,-0.1182562209484189,0,0.5397893271972074,-0.14554748129347037,-0.8291220736014165,0,-0.457724,-1.038149,0.528465,1
./demos/calibration/handeye/img_06.png,-0.8255151843037909,0.32596457773191434,-0.4607296111038802,0,0.13256297614252027,0.9054970930020423,0.40311545730855847,0,0.5485906833333168,0.2717022425908653,-0.7907124341573104,0,-0.457724,-1.328021,0.528465,1
./demos/calibration/handeye/img_07.png,-0.9995048714748944,-0.027702759064780168,0.014918747874854891,0,-0.011145894448752818,0.7551330519812396,0.6554768057242266,0,-0.029424155636007775,0.6549859776710467,-0.7550679360954291,0,0.018843,-1.617193,0.528464,1
./demos/calibration/handeye/img_08.png,-0.8336113834689867,-0.027702764519107137,0.5516562500225306,0,0.34415268169661656,0.7551330517556323,0.557972226752598,0,-0.4320312408055108,0.6549859777004575,-0.6199535272775101,0,0.441593,-1.746127,0.528464,1
./demos/calibration/handeye/img_09.png,-0.9979695279817102,-0.02013867801099241,0.06042561433640548,0,-0.018426544084687912,0.999416512590342,0.028759291278709794,0,-0.06096953085810563,0.027587461096088405,-0.9977583115650874,0,-0.146471,-1.07045,0.763283,1
